language_id,value,suggestion
1,કુદાવવું,ku.dav.vu~
1,કૂવો,ku.vo
1,કૂંચી,ku~.ci
1,કૂંપળ,ku.mpÆ
1,કેટલું,keˇ.lu~
1,કેડ,k´Î
1,કેદ,k´d
1,કેમ,k´m
1,કેદી,k´.di
1,કેરી,k´.ri
1,કેવડું,kev.Îu~
1,કેવું,ke.vu~
1,કેસર,ke.sr
1,કેસરી,kes.ri
1,કેળ,keÆ
1,કેળવણી,ke.Æv.¯i
1,કેળવવું,ke.Æv.vu~
1,કેળું,ke.Æu~
1,કોઇ,ko.i
1,કોગળીયું,kø.g.Æi.ju~
1,કોગળો,køg.Æo
1,કોઠી,ko.ˇ˙i
1,કોડીયું,ko.Îi.ju~
1,કોઢ,koÎ˙
1,કોણી,kø.¯i
1,કોતરવું,ko.tr.vu~
1,કોથમીર,kot˙.mir
1,કોથળી,kot˙.Æi
1,કોથળો,koˇ˙.Æo
1,કોદાળી,ko.da.Æi
1,કોનું,kø.nu~
1,કોપરું,kop.ru~
1,કોમ,kom
1,કોમવાદ,kom.vad
1,કોરવું,kor.vu~
1,કોલસો,kol.so
1,કોલાહલ,ko.la.hl
1,કોશિશ,ko.ßiß
1,કોહવું,koh.vu~
1,કોળી,ko.Æi
1,કોળું,ko.Æu~
1,કૌટુમ્બિક,ku.ˇum.bik
1,કૌભાંડ,ku.b˙a~nÎ
1,કૌંસ,kums
1,કયારે,kja.re
1,કયાં,kja~
1,ક્રુર,ur /kru.r
1,ક્રોધ,o0 /kro.d˙
1,ખખડવું,k˙.k˙Î.vu~
1,ખખડાવવું,k˙k˙.Îav.vu~
1,ખચકાવું,k˙c.ka.vu~
1,ખચાખચ,k˙.ca.k˙c
1,ખચ્ચર,k˙c.cr
1,ખજાનચી,k˙.Ôan.ci
1,ખજાનો,k˙.Ôa.no
1,ખજૂર,k˙.Ôur
1,ખજૂ.રી,k˙.Ôu.ri
1,ખજૂરો,k˙.Ôu.ro
1,ખટકવું,k˙.ˇk.vu~
1,ખટપટ,k˙ˇ.pˇ
1,ખટમલ,k˙ˇ.ml
1,ખટમીઠું,k˙ˇ.mi.ˇ˙u~
1,ખટરાગ,k˙ˇ.rag
1,ખટલો,k˙ˇ.lo
1,ખટવવું,k˙.ˇv.vu~
1,ખટારો,k˙.ˇa.ro
1,ખટુંબડું,k˙.ˇumb.Îu~
1,ખડક,k˙.Îk
1,ખડકલો,k˙.Îk.lo
1,ખડકી,k˙Î.ki
1,ખડતલ,k˙Î.tl
1,ખડબચડું,k˙Î.bc.Îu~
1,ખડેચોક,k˙.Îe.cok
1,ખણવું,k˙¯.vu~
1,ખતરો,k˙t.ro
1,ખતવવું,k˙.tv.vu~
1,ખદબદવું,k˙d.bd.vu~
1,ખપવું,k˙p.vu~
1,ખબર,k˙.br
1,ખભો,k˙.b˙o
1,ખમણ,k˙.m¯
1,ખમવું,k˙m.vu~
1,ખમીસ,k˙.mis
1,ખરપવું,k˙.rp.vu~
1,ખરવું,k˙r.vu~
1,ખરાબ,k˙.rab
1,ખરું,k˙.ru~
1,ખરેખ ર,k˙.re.k˙r
1,ખર્ચ,k˙r.c
1,ખલાસ,k˙.las
1,ખલાસી,k˙.la.si
1,ખલેલ,k˙.lel
1,ખવાસ,k˙.vas
1,ખસ,k˙s
1,ખસખસ,k˙s.k˙s
1,ખસેડવું,k˙.seÎ.vu~
1,ખળખળ,k˙Æ. k˙Æ
1,ખંખ ેરવું,k˙n.k˙er.vu~
1,ખંજરી,k˙µ.Ô.ri
1,ખંજવાળવું,k˙µ.Ô.vaÆ.vu~
1,ખંડ,k˙¯.Î
1,ખંડિયેર,k˙¯.Îi.jer
1,ખાઇ,k˙a.i
1,ખાઉધરું,k˙a.u.d˙.ru~
1,ખાજલી,k˙aÔ.li
1,ખાજુ,k˙a.Ôu
1,ખાટકી,k˙aˇ.ki
1,ખાટલો,k˙aˇ.lo
1,ખાટવું,k˙aˇ.vu~
1,ખાટું,k˙a.ˇu~
1,ખાડી,k˙a.Îi
1,ખાડો,k˙a.Îo
1,ખાણ,k˙a¯
1,ખાણિયો,k˙a.¯i.jo
1,ખાણું,k˙a.¯u~
1,ખાતમુરત,k˙at.mu.rt
1,ખાતર,k˙a.tr
1,ખાતરી,k˙at.ri
1,ખાતાવહી,k˙a.ta.v.hi
1,ખાતું,k˙a.tu~
1,ખાધાખોરાકી,k˙a.d˙a.kho.ra.ki
1,ખાનગી,k˙an.gi
1,ખાનું,k˙a.nu~
1,ખાબોચિયું,k˙a.bo.ci.ju~
1,ખામી,k˙a.mi
1,ખારું,k˙a.ru~
1,ખારેક,k˙a.rek
1,ખાલ,k˙al
1,ખાલી,k˙a.li
1,ખાવું,k˙a.vu~
1,ખાસ,k˙as
1,ખાસિયત,k˙a.si.jt
1,ખાળ,k˙aÆ
1,ખાંચો,k˙a~.co
1,ખાંડ,k˙a~Î
1,ખાંડવું,k˙a~¯Î.vu~
1,ખાંસી,k˙a~.si
1,ખિસકોલી,k˙is.ko.li
1,ખીચડી,k˙ic.Îi
1,ખીચોખીચ,k˙i.co.k˙ic
1,ખીજવવું,k˙i.Ôv.vu~
1,ખીણ,k˙i¯
1,ખીર,k˙ir
1,ખીલ,k˙il
1,ખીલવું,k˙il.vu~
1,ખીસ્સું,k˙is.su~
1,ખુરશી,k˙ur.ßi
1,ખુલાસો,k˙u.la.so
1,ખુલ્લું,k˙ul.lu~.
1,ખુશ,k˙uß
1,ખુશનુમા,k˙uß.nu.ma
1,ખુશામત,k˙u.ßa.mt
1,ખુશી,k˙u.ßi
1,ખૂજલી,k˙uÔ.li
1,ખૂટવું,k˙uˇ.vu~
1,ખૂણો,k˙u.¯o
1,ખૂન,k˙un
1,ખૂબ,k˙ub
1,ખૂબી,k˙u.bi
1,ખૂલવું,k˙ul.vu~
1,ખૂંચવવું,k˙u~.cv.vu~
1,ખૂંચવું,k˙u~c.vu~
1,ખૂંધ,k˙u~d˙
1,ખેડવું,k˙eÎ.vu~
1,ખેડૂત,k˙e.Îut
1,ખેતર,k˙e.tr
1,ખેતી,k˙e.ti
1,ખેરાત,k˙e.rat
1,ખેલ,k˙el
1,ખેલવું,k˙el.vu~
1,ખેલાડી,k˙e.la.Îi
1,ખેવના,k˙ev.na
1,ખેંચાણ,k˙ ~´.ca¯
1,ખોખરું,k˙ok˙.ru~
1,ખોખું,k˙o.k˙u~
1,ખોજા,k˙o.Ôa
1,ખોટ,k˙oˇ
1,ખોટકાવું,k˙oˇ.ka.vu~
1,ખોટું,k˙o.ˇu~
1,ખોડ,k˙oÎ
1,ખોડવું,k˙oÎ.vu~
1,ખોતરવું,k˙o.tr.vu~
1,ખોદવું,k˙od.vu~
1,ખોદાણ,k˙o.da¯
1,ખોપરી,k˙op.ri
1,ખોબો,k˙o.bo
1,ખોરવાવું,k˙or.va.vu~
1,ખોરાક,k˙o.rak
1,ખોલવું,k˙ol.vu~
1,ખોવું,k˙o.vu~
1,ખોસવું,k˙os.vu~
1,ખોળાભરણું,kho.Æa.b˙r.¯u~
1,ખોળીયું,k˙o.Æi.ju~
1,ખોળો,k˙o.Æo
1,ગઇકાલ,gi.kal
1,ગગડવું,g.gÎ.vu~
1,ગજરો,gÔ.ro
1,ગજવું,gÔ.vu~
1,ગઝલ,g.zl
1,ગટગટાવવું,gˇ.g.ˇav.vu~
1,ગટર,g.tr
1,ગઠ્‌ઠો,gˇ˙.ˇ˙o
1,ગડદા પાટું,gÎ.da.pa.ˇu~
1,ગડદો,gÎ.do
1,ગડબડ,gÎ.bÎ
1,ગડમથલ,gÎ.m.t˙l
1,ગડી,g.Îi
1,ગઢ,gÎ˙
1,ગઢવી,gÎ˙.vi
1,ગણકારવું,g¯.kar.vu~
1,ગણગણવું,g¯.g¯.vu~
1,ગણતરી,g.¯t.ri
1,ગણપતિ,g¯.pti
1,ગણવું,g¯.vu~
1,ગણવેશ,g¯.veß
1,ગણિત,g.¯it
1,ગણેશ,g.¯eß
1,ગણ્યુંગાંઠયું,g.¯ju~. ga~.ˇ˙ju~
1,ગતાગમ,g.ta.gm
1,ગતિ,g.ti
1,ગદ્‌ય,g.dj
1,ગધેડું,g.d˙e.Îu~
1,ગપગોળો,gp.go.o
1,ગપસપ,gp.sp
1,ગપ્પીદાસ,gp.pi.das
1,ગફલત,gp˙.lt
1,ગબડવું,g.bÎ.vu~
1,ગબી,g.bi
1,ગબો,g.bo
1,ગભરાટ,gb˙.raˇ
1,ગભરાવું,gb˙.ra.vu~
1,ગભરું,gb˙.ru~
1,ગમ,gm
1,ગમગીન,gm.gin
1,ગમ્મત,gm.mt
1,ગમવું,gm.vu~
1,ગમાર,g.mar
1,ગર,gr
1,ગરજ,g.rÔ
1,ગરજુ,gr.Ôu
1,ગરજવું,g.rÔ.vu~
1,ગરદન,gr.dn
1,ગરનાળું,gr.na.Æu~
1,ગરબી,gr.bi
1,ગરબો,gr.bo
1,ગરમ,g.rm
1,ગરમી,gr.mi
1,ગરમાગરમ,gr.ma.g.rm
1,ગરવું,gr.vu~
1,ગરીબ,g.rib
1,ગરીબાઇ,g.ri.bai
1,ગરુડ,g.ruÎ
1,ગરોળી,g.ro.Æi
1,ગર્ભાધાન,gr.b˙a.d˙an
1,ગર્ભાશય,gr.b˙a.ßj
1,ગર્વ,gr.v
1,ગલકી,gl.ki
1,ગલગોટો,gl.go.ˇo
1,ગલી,g.li
1,ગલૂડી્રયું,yu& /g.lu.Îi.ju~
1,ગલોફું,g.lo.p˙u~
1,ગલ્લાંતલ્લાં,gl.la~.tl.ta~
1,ગલ્લો,gl.lo
1,ગવન,g.vn
1,ગવૈયો,g.vi.jo
1,ગળચટું,gÆ.c.ˇu~
1,ગળચવું,g.Æc.vu~
1,ગળચી,gÆ.ci
1,ગળણી,g.Æ.¯i
1,ગળપણ,gÆ.p¯
1,ગળવું,gÆ.vu~
1,ગળાટૂંપો,g.Æa.ˇu~.po
1,ગળાફાંસો,g.Æa.p˙a~.so
1,ગળું,g.Æu~
1,ગળ્યું,g.Æju~
1,ગંજી,gµ.Ôi
1,ગંદકી,gnd.ki
1,ગંદુ,gn.du~
1,ગંધ,gn.d˙
1,ગંધાવું,gn.d˙a.vu~
1,ગંભીર,gm.b˙ir
1,ગાજ,gaÔ
1,ગાજર,ga.Ôr
1,ગાજવીજ,gaÔ.viÔ
1,ગાજવું,gaÔ.vu~
1,ગાડી,ga.Îi
1,ગાડું,ga.Îu~
1,ગાઢ,gaÎ˙
1,ગાણું,ga.¯u~
1,ગાથા,ga.t˙a
1,ગાદલું,gad.lu~
1,ગાદી,ga.di
1,ગાબડું,gab.Îu~
1,ગામ,gam
1,ગાયક,ga.jk
1,ગાયિકા,ga.ji.ka
1,ગાલીચો,ga.li.co
1,ગાવું,ga.vu~
1,ગાળ,gaÆ
1,ગાળવું,gaÆ.vu~
1,ગુપચૂપ,ga~g.Îo
1,ગુપ્ત,ga~ˇ˙
1,ગુફા,ga~.Îu~
1,ગુમાવવું,gic
1,ગુરુ,git
1,ગુલમોર,gir.vi
1,ગુલાબ,gi.ro
1,ગુલામ,gu.Ôr.vu~
1,ગુસ્સો,guÔ.ran
1,ગુંજવું,gu.Ôar.vu~
1,ગુંડો,guˇ.ko
1,ગુંદર,gu¯
1,ગુંબજ,gu¯.gan
1,ગૂઢ,gu¯.doß
1,ગૂણ,gu¯.bv~
1,ગૂમડું,gu.¯a.kar
1,ગૂંગળાવું,gu.¯o.ttr
1,ગૂંચ,gu.ne.gar
1,ગૂંથવું,gu.no
1,ગૂંદવું,gu~d.vu~
1,ગેરકાયદે,ger.kaj.de
1,ગેરકાયદેસર,ger.kaj.de.sr
1,ગેરરસ્તે,ger.rs.te
1,ગેરલાભ,ger.lab˙
1,ગેરવલ્લે,ger.v.lle
1,ગેરવવું,ge.rv.vu~
1,ગેરવહીવટ,ger.v.hi.vˇ
1,ગેરસમજ,ger.s.mÔ
1,ગોકળગાય,go.kÆ.gaj
1,ગોખલો,gok˙.lo
1,ગોખવું,gok˙.vu~
1,ગોઝારું,go.Ô˙a.ru~
1,ગોટલી,goˇ.li
1,ગોટલો,goˇ.lo
1,ગોઠણ,go.t˙¯
1,ગોઠવવું,go.ˇ˙v.vu~
1,ગોઠિયણ,go.ˇ˙i.j¯
1,ગોદ,god
1,ગોદડી,god.Îi
1,ગોદામ,go.dam
1,ગોબો,go.bo
1,ગોમાંસ,go.ma~s
1,ગોર,gør
1,ગોરાણી,gø.ra.¯i
1,ગોરી,go.ri
1,ગોલમાલ,gol.mal
1,ગોવાળ,go.vaÆ
1,ગોવાળણી,go.va.Æ.¯i
1,ગોળ,goÆ
1,ગોળગોળ,goÆ.goÆ
1,ગોળપાપડી,goÆ.pap.Îi
1,ગોળમટોળ,goÆ.m.ˇoÆ
1,ગોળી,go.Æi
1,ગોળો,go.Æo
1,ગૌણ,gu¯
1,ગૌરવ,gu.rv
1,ગ્રહ,h /grh
1,ગ્રહણ,h8 /gr.h¯
1,ગ્રંથ,&9 /grnt˙
1,ગ્રાહક,ahk /gra.hk
1,ઘઉં,g˙.u~
1,ઘઉંવર્ણું,g˙.u~.v.r¯u~
1,ઘટ,g˙ˇ
1,ઘટક,g˙.ˇk
1,ઘટતું,g˙ˇ.tu~
1,ઘટના,g˙ˇ.na
1,ઘટમાળ,g˙ˇ.ma
1,ઘટવું,g˙ˇ.vu~
1,ઘટસ્ફોટ,g˙ˇ.sp˙oˇ
1,ઘટા,g˙.ˇa
1,ઘટાટોપ,g˙.ˇa.ˇop
1,ઘટાડવું,g˙.ˇaÎ.vu~
1,ઘટાડો,g˙.ˇa.Îo
1,ઘટાવવું,g˙.ˇav.vu~
1,ઘડતર,g˙Î.tr
1,ઘડપણ,g˙Î.p¯
1,ઘડવું,g˙Î.vu~
1,ઘડાઇ,g˙.Îa.i
1,ઘડિયાળ,g˙.Îi.jaÆ
1,ઘડિયાળી,g˙.Îi.ja.Æi
1,ઘડો,g.Îo
1,ઘણ,g˙¯
1,ઘણું,g˙.¯u~
1,ઘન,g˙n
1,ઘમંડ,g˙.m¯Î
1,ઘમંડી,g˙.m¯.Îi
1,ઘર,g˙r
1,ઘરકામ,g˙r.kam
1,ઘરખર્ચ,g˙r.k˙r.c
1,ઘરગથ્થુ,g˙r.gt˙t˙u
1,ઘરચોળું,g˙r.co.Æu~
1,ઘરજમાઇ,g˙r.Ô.mai
1,ઘરડું,g˙r.Îu~
1,ઘરબાર,g˙r.bar
1,ઘરવખરી,g˙r.v.k˙.ri
1,ઘરસંસાર,g˙r.sam.sar
1,ઘરસંસારી,g˙r.sam.sa.ri
1,ઘરાક,g˙.rak
1,ઘરેણું,g˙.re.¯~
1,ઘવાવું,g˙.va.vu~
1,ઘસઘસાટ,g˙s.g˙.saˇ
1,ઘસડવું,g˙.sÎ.vu~
1,ઘસડાવું,g˙s.Îa.vu~
1,ઘસરકો,g˙.sr.ko
1,ઘસાવું,g˙.sa.vu~
1,ઘંટ,g˙¯ˇ
1,ઘંટડી,g˙¯ˇ.Îi
1,ઘંટી,g˙.¯ˇi
1,ઘા,g˙a
1,ઘાઘરો,g˙g˙.ro
1,ઘાઘરી,g˙ag˙.ri
1,ઘાટ,g˙aˇ
1,ઘાટીલું,g˙a.ˇi.lu~
1,ઘાણ,g˙a¯
1,ઘાયલ,g˙a.jl
1,ઘારી,g˙a.ri
1,ઘાલવું,g˙al.vu~
1,ઘાસ,g˙as
1,ઘી,g˙i
1,ઘુવડ,g˙u.vÎ
1,ઘૂઘરી,g˙ug˙.ri
1,ઘૂઘવવું,g˙u.g˙v.vu~
1,ઘૂમરાવું,g˙um.ra.vu~
1,ઘૂમરી,g˙um.ri
1,ઘૂમવું,g˙um.vu~
1,ઘૂરકવું,g˙u.rk.vu~
1,ઘૂસણિયું,g˙u.s.¯i.ju~
1,ઘૂસવું,g˙us.vu~
1,ઘૂંટણ,g˙u~.ˇ¯
1,ઘૂંટી,g˙u~.ˇi
1,ઘેટું,g˙e.ˇu~
1,ઘેન,g˙en
1,ઘેબર,g˙e.br
1,ઘેર,g˙er
1,ઘેરવું,g˙er.vu~
1,ઘેરું,g˙e.ru~
1,ઘેલછા,g˙el.c˙a
1,ઘેલું,g˙e.lu~
1,ઘો,g˙o
1,ઘોડાગાડી,g˙o.Îa.g˙a.Îi
1,ઘોડાપૂર,g˙o.Îa.pur
1,ઘોડીયું,g˙o.Îi.ju~
1,ઘોડી,g˙o.Îi
1,ઘોડો,g˙o.Îo
1,ઘોર,g˙or
1,ઘોરવું,g˙or.vu~
1,ઘોળવું,g˙oÆ.vu~
1,ચકચકવું,ck.ck.vu~
1,ચકચકીત,ck.c.kit
1,ચકડોળ,ck.ÎoÆ
1,ચકતી,ck.ti
1,ચકલો,ck.lo
1,ચકલી,ck.li
1,ચકળવિકળ,c.kÆ.vi.kÆ
1,ચકામું,c.ka.mu~
1,ચકાસવું,c.kas.vu~
1,ચકોર,c.kor
1,ચકકર,ck.kr
1,ચક્રમ,m /ck.rm
1,ચક્રવૃધ્ધિ,v<i)0 /ck.r.vrud˙.d˙i
1,ચક્રાકાર,akar /ck.ra.kar
1,ચગદવું,c.gd.vu~
1,ચગળવું,c.gÆ.vu~
1,ચચણવું,c.c¯.vu~
1,ચટકવું,c.ˇk.vu~
1,ચટણી,cˇ.¯i
1,ચટપટ,cˇ.pˇ
1,ચટપટી,cˇ.p.ˇi
1,ચટાઇ,c.ˇai
1,ચડઉતર,cÎ.u.tr
1,ચડચડવું,cÎ.cÎ.vu~
1,ચડતી,cÎ.ti
1,ચડતી પડતી,cÎ.ti pÎ.ti
1,ચડતું,cÎ.tu~
1,ચડવું,cÎ.vu~
1,ચડસાચડસી,cÎ.sa. cÎ.si
1,ચડાઇ,c.Îai
1,ચડ્‌ડી,cÎ.Îi
1,ચણ,c¯
1,ચણવું,c¯.vu~
1,ચણિયો,c.¯i.jo
1,ચણો,c.¯o
1,ચતુર,c.tur
1,ચતુરા,c.tu.ra
1,ચતુરાઇ,c.tu.rai
1,ચપટી,cp.ˇi
1,ચપળ,c.pÆ
1,ચપાટી,c.pa.ˇi
1,ચપોચપ,c.po.cp
1,ચપ્પુ,cp.pu
1,ચબરખી,c.br.k˙i
1,ચબરાક,cb.rak
1,ચબૂતરો,c.but.ro
1,ચમક,c.mk
1,ચમચો,cm.co
1,ચમત્કાર,c.mt.kar
1,ચમેલી,c.me.li
1,ચરક,c.rk
1,ચરખો,cr.k˙o
1,ચરણ,c.r¯
1,ચરબી,cr.bi
1,ચરવું,cr.vu~
1,ચરિત્ર,c.rit.r
1,ચરુ,c.ru
1,ચર્ચવું,crc.vu~
1,ચર્ચા,cr.ca
1,ચલણ,c.l¯
1,ચવાણું,c.va.¯u~
1,ચસકવું,c.sk.vu~
1,ચસકો,cs.ko
1,ચહેરો,c.he.ro
1,ચળ,cÆ
1,ચળવળ,c.vÆ
1,ચળવું,cÆ.vu~
1,ચળામણ,c.Æa.m¯
1,ચંચળ,cµ.cÆ
1,ચંદન,cn.dn
1,ચંદ્ર,cn.dr
1,ચંપલ,cm.pl
1,ચંપો,cm.po
1,ચા,ca
1,ચાકી,ca.ki
1,ચાકુ,ca.ku
1,ચાખવું,cak˙.vu~
1,ચાટવું,caˇ.vu~
1,ચાઠું,ca.ˇ˙u~
1,ચાપલૂસી,cap.lu.si
1,ચાબખો,cab.k˙o
1,ચાબૂક,ca.buk
1,ચામડી,cam.Îi
1,ચામડું,cam.Îu~
1,ચામાચીડીયું,ca.ma.ci.Îi.ju~
1,ચાર,car
1,ચારણ,ca.r¯
1,ચારપાઇ,car.pai
1,ચારિત્ર,ca.rit.r
1,ચારો,ca.ro
1,ચાલ,cal
1,ચાલચલગત,cal.cl.gt
1,ચાલબાજી,cal.ba.Ôi
1,ચાલવું,cal.vu~
1,ચાલાક,ca.lak
1,ચાલાકી,ca.la.ki
1,ચાલુ,ca.lu
1,ચાવવું,cav.vu~
1,ચાવી,ca.vi
1,ચાસ,cas
1,ચાળણી,ca.Æ.¯i
1,ચાળવું,caÆ.vu~
1,ચાલીસ,ca.lis
1,ચોંચ,cø~c
1,ચિબુક,ca~.cÎ
1,ચિરંજીવી,ca~d
1,ચિરાગ,ca~d.ni
1,ચિહ્‌.ન,ca~d.lo
1,ચિંતક,ca~.di
1,ચિંતન,ca~.di
1,ચિંતા,ca~.du~
1,ચીકણું,ca~.do
1,ચીકી,ca~p
1,ચીકુ,ca~p.lu~
1,ચીજ,ci.kar
1,ચીડ,cic.ja.ri
1,ચીતરવું,ciˇ˙.ˇ˙i
1,ચીતળો,ci.Îa.vu~
1,ચીની,ci.ta
1,ચીપ,ci.tar
1,ચીપિયો,cit.t
1,ચીબું,cit.to
1,ચીમળવું,cit.r
1,ચીરવું,ci.bav.lu~
1,ચીરી,ci.ri
1,ચીરો,ci.ro
1,ચીવટ,ci.vˇ
1,ચીસ,cis
1,ચીંથરું,ci~t˙.ru~
1,ચીંથરેહાલ,cith˙.re.hal
1,ચીંધવું,ci~d˙.vu~
1,ચૂકાદો,cu.ka.do
1,ચુડેલ,cu.Îel
1,ચુપ,cup
1,ચૂપકીદી,cup.ki.di
1,ચૂપચાપ,cup.cap
1,ચૂસ્ત,cus.t
1,ચુંગાલ,cu˜.gal
1,ચુંગી,cu˜.gi
1,ચુંબન,cum.bn
1,ચુંમાળીસ,cu~.ma.Æis
1,ચુંમોતેર,cu~.mo.ter
1,ચૂકવવું,cu.kv.vu~
1,ચૂકવું,cuk.vu~
1,ચૂગવું,cug.vu~
1,ચૂડી,cu.Îi
1,ચૂની,cu.ni
1,ચૂમવું,cum.vu~
1,ચૂલો,cu.lo
1,ચૂવું,cu.vu~
1,ચૂસવું,cus.vu~
1,ચૂંક,cu~k
1,ચૂંથવું,cu~t˙.vu~
1,ચૂંદડી,cu~nd.Îi
1,ચેકવું,cek.vu~
1,ચેતન,ce.tn
1,ચેતના,cet.na
1,ચેતવણી,ce.tv.¯i
1,ચેતવવું,ce.tv.vu~
1,ચેતવું,cet.vu~
1,ચેન,cen
1,ચેપ,cep
1,ચેલો,ce.lo
1,ચેલી,ce.li
1,ચેવડો,cev.Îo
1,ચેહ,ceh
1,ચૈતન્ય,ci.tn.j
1,ચૈત્ર,cit.r
1,ચોક,cøk
1,ચોકડી,cøk.Îi
1,ચોક્‌કસ,cok.ks
1,ચોકસી,cøk.si
1,ચોકી,cø.ki
1,ચોખા,co.k˙a
1,ચોખ્ખા.ઇ,cok˙.k˙a.i
1,ચોખ્ખું,cok˙.k˙u~
1,ચોગાન,co.gan
1,ચોઘડીયું,co.g˙.Îi.ju~
1,ચોટ,coˇ
1,ચોટવું,cøˇ.vu~
1,ચોડવું,cøÎ.vu~
1,ચોતરફ,co.t.rp˙
1,ચોત્રીસ,cøt.ris
1,ચોથ,cot˙
1,ચોધાર,co.d˙ar
1,ચોપગું,co.p.gu~
1,ચોપડવું,co.pÎ.vu~
1,ચોપડી,cop.Îi
1,ચોપડો,cop.Îo
1,ચોપન,co.pn
1,ચોપાનીયું,co.pa.ni.ju~
1,ચોમાસું,co.ma.su~
1,ચોર,cor
1,ચોરવું,cor.vu~
1,ચોરસ,co.rs
1,ચોરાશી,co.ra.ßi
1,ચોરી,co.ri
1,ચોરો,cø.ro
1,ચોવીસ,co.vis
1,ચોસઠ,co.sˇ˙
1,ચોસલું,cos.lu~
1,ચોળવું,coÆ.vu~
1,ચોળા,co.Æa
1,ચોળી,co.Æi
1,ચોંકવું,co~k.vu~
1,ચૌદ,cud
1,છ,c˙
1,છકવું,c˙k.vu~
1,છકકો,ck.ko
1,છછુંદર,c˙.c˙un.dr
1,છટકવું,c˙.ˇk.vu~
1,છટકું,c˙ˇ.ku~
1,છઠ,c˙ˇ˙
1,છડવું,c˙Î.vu~
1,છડા,c˙.Îa
1,છણકવું,c˙.¯k.vu~
1,છણકો,c˙¯.ko
1,છત,c˙t
1,છતાં,c˙.ta~
1,છત્રી,c˙t.ri
1,છત્રીસ,c˙t.ris
1,છબરડો,c˙.br.Îo
1,છબી,c˙.bi
1,છમછમ,c˙m.c˙m
1,છલંગ,c˙.l˜.g
1,છલાછલ,c˙.la.c˙l
1,છવ્વીસ,c˙v.vis
1,છળ,c˙Æ
1,છંછેડવું,c˙.nc˙eÎ.vu~
1,છંદ,c˙n.d
1,છાણ,c˙a¯
1,છાણું,c˙a.¯u~
1,છાતી,c˙a.ti
1,છાનું,c˙a.nu~
1,છાપ,c˙ap
1,છાપરું,c˙ap.ru~
1,છાપવું,c˙ap.vu~
1,છાપું,c˙a.pu~
1,છાબ,c˙ab
1,છાબડી,c˙ab.Îi
1,છાયા,c˙a.ja
1,છાલ,c˙al
1,છાલક,c˙a.lk
1,છાલાં,c˙a.la~
1,છાવણી,c˙av.¯i
1,છાવરવું,c˙a.vr.vu~
1,છાશ,c˙aß
1,છાસઠ,c˙a.sˇ˙
1,છાંટો,c˙a~.ˇo
1,છાંડવું,c˙a~Î.vu~
1,છી,c˙i
1,છીનવવું,c˙i.nv.vu~
1,છીપ,c˙ip
1,છૂટ,c˙uˇ
1,છૂટક,c˙u.tk
1,છૂટછાટ,c˙uˇ.c˙aˇ
1,છૂટવું,c˙uˇ.vu~
1,છૂટાછેડા,c˙u.ˇa.c˙e.Îa
1,છૂટું,c˙u.tu~
1,છૂપું,c˙u.pu~
1,છૂંદણું,c˙u~n.d.¯u~
1,છૂંદો,c˙u~.do
1,છેક,c˙ek
1,છેકવું,c˙ek.vu~
1,છેડતી,c˙eÎ.ti
1,છેડવું,c˙eÎ.vu~
1,છેડો,c˙e.Îo
1,છેતરપીંડી,c˙e.tr.pi¯.Îi
1,છેતરવું,c˙e.tr.vu~
1,છેતરામણ,c˙et.ra.m¯
1,છેતરામણું,c˙et.ram.¯u~
1,છેતાળીસ,c˙e.ta.Æi.s
1,છેદ,c˙ed
1,છેદવું,c˙ed.vu~
1,છેલ્લું,c˙el.lu~
1,છેવટે,c˙e.v.ˇe
1,છોકરમત,c˙o.kr.mt
1,છોકરી,c˙ok.ri
1,છોકરું,c˙ok.ru~
1,છોકરો,c˙ok.ro
1,છોડવું,c˙oÎ.vu~
1,છોતરું,c˙ot.ru~
1,છોલ,c˙ol
1,છોલવું,c˙ol.vu~
1,છોતેર,c˙o.ter
1,છ્‌યાસી,c˙ja.si
1,જ,Ô
1,જકાત,Ô.kat
1,જક્‌કી,Ôk.ki
1,જખમ,Ô.k˙m
1,જગત,Ô.gt
1,જગ્યા,Ô.gja
1,જડ,ÔÎ
1,જડબાતોડ,ÔÎ.ba.toÎ
1,જડબું,ÔÎ.bu~
1,જડભરત,ÔÎ.b˙.rt
1,જડવું,ÔÎ.vu~
1,જણ,Ô¯
1,જણવું,Ô¯.vu~
1,જણાવવું,Ô.¯av.vu~
1,જતન,Ô.tn
1,જન્મ,Ôn.m
1,જનમ,Ô.nm
1,જન્મકુંડળી,Ô.nm.ku¯.Î.Æi
1,જન્મટીપ,Ôn.m.ˇip
1,જન્માષ્ટમી,Ôn.maß.ˇ.mi
1,જનમોજનમ,Ôn.mo.Ô.nm
1,જપ,Ôp
1,જપવું,Ôp.vu~
1,જમણ,Ô.m¯
1,જમણવાર,Ô.m¯.var
1,જમણું,Ôm.¯u~
1,જમવું,Ôm.vu~
1,જમા,Ô.ma
1,જમાઇ,Ô.ma.i
1,જમાત,Ô.mat
1,જમાદાર,Ô.ma.dar
1,જમાનો,Ô.ma.no
1,જમીન,Ô.min
1,જર,Ôr
1,જરખ,Ô.rk˙
1,જરા,Ô.ra
1,જલદી,Ôl.di
1,જલસો,Ôl.so
1,જલેબી,Ô.le.bi
1,જલ્લાદ,Ôl.lad
1,જવ,Ôv
1,જવલ્લે,Ô.vl.le
1,જવાબ,Ô.vab
1,જવું,Ô.vu~
